practice_name,canonical_code,postcode,street_address,latitude,longitude,telephone,website_url,accepting_new_patients,accepts_out_of_area_registrations,gtd_managed,gtd_site_name,gtd_site_url,gtd_takeover_date,gtd_takeover_date_precision,gtd_takeover_note,gtd_takeover_source_label,gtd_takeover_source_url,nearby_to_gtd_anchors,nearby_anchor_count,source_search_centers,source_search_center_count,min_distance_to_gtd_anchor_miles,management_company_name,management_company_source,management_company_confidence,management_company_domain,management_company_group_size,affiliated_group_name,affiliated_group_source,affiliated_group_confidence,affiliated_group_domain,affiliated_group_group_size,registered_patient_count,registered_patient_count_source,registered_patient_count_candidate,registered_patient_count_candidate_code,registered_patient_count_candidate_source,registered_patient_count_candidate_confidence,google_review_score,google_review_count,google_review_source_note,google_review_source_url,google_maps_title,google_maps_match_score,google_recent_reviews_captured,google_review_text_file,google_review_scan_status,google_review_has_listing,cqc_overall_rating,cqc_location_url,cqc_service_website,cqc_publication_date,cqc_inherited_rating,cqc_provider_name,trustpilot_score,trustpilot_review_count,trustpilot_source_url,nhs_profile_url
Werneth Medical Practice,P85612,OL9 7AY,"Werneth Primary Care Centre, Featherstall Road South, Oldham",53.5373,-2.13052,01616205677,http://www.wernethmedicalpractice.nhs.uk,True,,False,,,,,,,,"Charlestown Medical Practice, Lindley Medical Practice, Mossley Medical Practice",3,"Charlestown Medical Practice, Lindley Medical Practice, Mossley Medical Practice",3,0.716,,,,,,,,,,,4052,nhs_monthly_direct,,,,,1.6,69,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Werneth+Medical+Practice/@53.5372319,-2.1331061,17z/data=!4m12!1m2!2m1!1sWerneth+Medical+Practice+OL9+7AY!3m8!1s0x487bb76565d31727:0xef5f92ced03b400b!8m2!3d53.5371156!4d-2.1304652!9m1!1b1!15sCiBXZXJuZXRoIE1lZGljYWwgUHJhY3RpY2UgT0w5IDdBWZIBBmRvY3RvcuABAA!16s%2Fg%2F1tfg76nd?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Werneth Medical Practice,1.0,69,google-review-texts/P85612-werneth-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-13394017548,https://www.wernethmedicalpractice.nhs.uk,30/08/2023,N,Werneth Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/werneth-medical-practice/P85612
Ch Medical Practice,P85011,OL9 8NH,"Fields New Rd P-Care Ctr, Fields New Rd, Chadderton, Oldham, Lancashire",53.5331,-2.14507,01617859240,https://www.ch-medical.co.uk,True,,False,,,,,,,,"Charlestown Medical Practice, Lindley Medical Practice, Simpson Medical Practice",3,"Charlestown Medical Practice, Lindley Medical Practice, Simpson Medical Practice",3,1.372,,,,,,,,,,,12652,nhs_monthly_direct,,,,,3.1,84,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/C+H+Medical/@53.5317106,-2.1491772,17z/data=!3m1!5s0x487bb744e445c9e1:0x3d946cf2e638e9a6!4m8!3m7!1s0x487bb75b51b16df1:0xd03df3ef3ed0f389!8m2!3d53.5317074!4d-2.1465969!9m1!1b1!16s%2Fg%2F1hc3lzbtz?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",C H Medical,,84,google-review-texts/P85011-ch-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-551258294,https://www.ch-medical.co.uk,19/01/2024,N,CH Medical,,,,https://www.nhs.uk/services/gp-surgery/ch-medical-practice/P85011
Vernon Park Surgery,P88615,SK1 2EX,"30-32 Brinnington Road, Stockport, Cheshire",53.4184,-2.14278,01614265484,,True,,False,,,,,,,,,0,Stockport central supplemental search,1,,,,,,,,,,,,3445,nhs_monthly_direct,,,,,4.2,19,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Vernon+Park+Surgery/@53.4180085,-2.1460676,17z/data=!4m8!3m7!1s0x487bb47ce8f640a7:0x9d1cf7231197b31!8m2!3d53.4180053!4d-2.1434873!9m1!1b1!16s%2Fg%2F1tdxvks4?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Vernon Park Surgery,1.0,19,google-review-texts/P88615-vernon-park-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-493914832,https://www.vernonparksurgery.co.uk,03/03/2017,N,Dr Suvajit Chatterjee,,,,https://www.nhs.uk/services/gp-surgery/vernon-park-surgery/P88615
Manor Medical Practice,P88003001,SK1 3PZ,"56 Higher Hillgate, Stockport, Cheshire",53.4036,-2.15349,01619839166,https://www.manormedical.co.uk/,True,,False,,,,,,,,,0,Stockport central supplemental search,1,,Manor Medical Practice,nhs_website_domain_shared,medium,manormedical.co.uk,2,,,,,,,,9854,P88003,nhs_monthly_parent_ods_fallback,medium,3.8,43,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Manor+Medical+Practice/@53.4036545,-2.1560556,17z/data=!4m8!3m7!1s0x487bb36278e90df9:0xc99f5c956efa12ea!8m2!3d53.4036513!4d-2.1534753!9m1!1b1!16s%2Fg%2F1hc2509qz?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Manor Medical Practice,1.0,43,google-review-texts/P88003001-manor-medical-practice.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/manor-medical-practice/P88003001
Lambgates Health Centre,C81106,SK13 1DJ,"Wesley Street, Hadfield, Glossop, Derbyshire",53.4635,-1.97014,01457869090,http://www.lambgatessurgery.co.uk/,True,,False,,,,,,,,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,1.068,,,,,,,,,,,7434,nhs_monthly_direct,,,,,4.2,43,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Lambgates+Health+Centre/@53.463466,-1.972658,17z/data=!4m8!3m7!1s0x487bc95f21f15e71:0x6324556cc9092709!8m2!3d53.4634628!4d-1.9700777!9m1!1b1!16s%2Fg%2F1hc3r7cp2?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Lambgates Health Centre,1.0,43,google-review-texts/C81106-lambgates-health-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-583222643,https://www.lambgatessurgery.co.uk,26/07/2016,N,Lambgates Health Centre,,,,https://www.nhs.uk/services/gp-surgery/lambgates-health-centre/C81106
Manor House Hadfield,B7I2X,SK13 1DS,"82 Brosscroft, Hadfield, Glossop",53.4672,-1.96504,,,False,,False,,,,,,,,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,1.333,,,,,,,,,,,,,,,,,4.1,13,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Manor+House+Hadfield/@53.467268,-1.9676711,17z/data=!4m8!3m7!1s0x487bc95a319d4acb:0x2622ba98b18bd25!8m2!3d53.4672648!4d-1.9650908!9m1!1b1!16s%2Fg%2F1tf7g6mf?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Manor House Hadfield,1.0,13,google-review-texts/B7I2X-manor-house-hadfield.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/manor-house-hadfield/B7I2X
Cottage Lane Surgery,C81615,SK13 6EQ,"47 Cottage Lane, Gamesley, Glossop, Derbyshire",53.4472,-1.98049,01457861343,http://www.cottagelanesurgery.co.uk,True,,False,,,,,,,,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,1.148,,,,,,,,,,,2306,nhs_monthly_direct,,,,,4.0,20,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Cottage+Lane+Surgery/@53.4469509,-1.9834544,17z/data=!4m8!3m7!1s0x487bcbc47eeeed11:0xf44f43eaba70faa6!8m2!3d53.4469477!4d-1.9808741!9m1!1b1!16s%2Fg%2F1hcbbd8ch?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Cottage Lane Surgery,1.0,20,google-review-texts/C81615-cottage-lane-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-489141352,https://www.cottagelanesurgery.co.uk,31/07/2018,N,Dr Alan Dow,,,,https://www.nhs.uk/services/gp-surgery/cottage-lane-surgery/C81615
Simmondley Medical Practice,C81640,SK13 6NN,"15A Pennine Road, Glossop, Derbyshire",53.4395,-1.96903,01457862305,https://www.simmondleymedicalpractice.co.uk/,True,,False,,,,,,,,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,"Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",3,1.855,,,,,,,,,,,3690,nhs_monthly_direct,,,,,3.6,20,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Simmondley+Medical+Practice/@53.4399938,-1.9716861,17z/data=!4m8!3m7!1s0x487bcbeb33d338e9:0x93ba50f866ff3e60!8m2!3d53.4399906!4d-1.9691058!9m1!1b1!16s%2Fg%2F1tdwdh66?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Simmondley Medical Practice,1.0,20,google-review-texts/C81640-simmondley-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-545615174,https://www.simmondleymedicalpractice.co.uk,07/09/2017,N,Simmondley Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/simmondley-medical-practice/C81640
Howard Street Medical Practice,R3E4A,SK13 7DE,"Howard Street, Glossop",53.4451,-1.94968,,,False,,False,,,,,,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, The Smithy Surgery",2,2.196,,,,,,,,,,,,,,,,,4.0,18,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Howard+Medical+Practice/@57.0967897,13.076071,3z/data=!4m8!3m7!1s0x487bcbf5dfbbde11:0x5124871df20f97ad!8m2!3d53.4450215!4d-1.9497282!9m1!1b1!16s%2Fg%2F1hc3f921f?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Howard Medical Practice,0.5,18,google-review-texts/R3E4A-howard-street-medical-practice.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/howard-street-medical-practice/R3E4A
Manor House Surgery,C81081,SK13 8PS,"Manor Street, Glossop, Derbyshire",53.4437,-1.94513,01457860860,https://www.manorhousesurgery.co.uk,True,,False,,,,,,,,"Hattersley Group Practice, The Smithy Surgery",2,"Hattersley Group Practice, The Smithy Surgery",2,2.406,,,,,,,,,,,20166,nhs_monthly_direct,,,,,3.6,91,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Manor+House+Surgery/@53.4556191,-1.9757287,14z/data=!4m12!1m2!2m1!1sManor+House+Surgery+SK13+8PS!3m8!1s0x487bcc0a38608327:0xadcd70b4d2f3e2d8!8m2!3d53.4439258!4d-1.9450816!9m1!1b1!15sChxNYW5vciBIb3VzZSBTdXJnZXJ5IFNLMTMgOFBTWh4iHG1hbm9yIGhvdXNlIHN1cmdlcnkgc2sxMyA4cHOSAQ5tZWRpY2FsX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOak1EaFhaR0ozRUFF4AEA-gEFCM0CEDw!16s%2Fg%2F1v4k61t3?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Manor House Surgery,1.0,40,google-review-texts/C81081-manor-house-surgery.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-537824456,https://www.manorhousesurgery.co.uk,26/04/2019,N,Dr G Wilkinson & Partners,,,,https://www.nhs.uk/services/gp-surgery/manor-house-surgery/C81081
The Brooke Surgery,P89002,SK14 1AT,"20 Market Street, Hyde, Cheshire",53.4521,-2.0812,01613683312,https://brookesurgery.co.uk,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,1.886,,,,,,,,,,,20313,nhs_monthly_direct,,,,,4.6,1338,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Brooke+Surgery/@53.4520855,-2.0838103,17z/data=!4m8!3m7!1s0x487bb5ddb824cec5:0x4b98dd6a64601662!8m2!3d53.4520823!4d-2.08123!9m1!1b1!16s%2Fg%2F1tcyrcxw?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Brooke Surgery,1.0,1338,google-review-texts/P89002-the-brooke-surgery.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-559621171,,24/08/2016,N,The Brooke Surgery,,,,https://www.nhs.uk/services/gp-surgery/the-brooke-surgery/P89002
Haughton Thornley Medical Centres,P89014,SK14 1JY,"Thornley House Medical Centre, 9 Thornley Street, Hyde",53.4468,-2.0761,01613677910,http://www.htmc.co.uk/,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,2.017,Haughton Thornley Medical Centres,nhs_website_domain_shared,medium,htmc.co.uk,2,,,,,,12720,nhs_monthly_direct,,,,,2.6,78,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Haughton+Thornley+Medical+Centre/@53.4468976,-2.0785256,17z/data=!4m8!3m7!1s0x487bb5e842e35a63:0xfcb521aeaafe17ff!8m2!3d53.4468944!4d-2.0759453!9m1!1b1!16s%2Fg%2F1td4zdf0?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Haughton Thornley Medical Centre,0.667,78,google-review-texts/P89014-haughton-thornley-medical-centres.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-549027653,https://www.htmc.co.uk,29/01/2018,N,Haughton Thornley Medical Centres,,,,https://www.nhs.uk/services/gp-surgery/haughton-thornley-medical-centres/P89014
Donneybrook Medical Centre,P89016,SK14 2AH,"Clarendon Street, Hyde, Cheshire",53.4526,-2.08022,01613683838,http://www.donneybrookmedicalcentre.nhs.uk/,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,1.89,,,,,,,,,,,7978,nhs_monthly_direct,,,,,2.3,117,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Donneybrook+Medical+Centre/@53.452633,-2.0822791,17z/data=!4m8!3m7!1s0x487bb5e75f7037af:0xc12ad10f79920242!8m2!3d53.4526298!4d-2.0796988!9m1!1b1!16s%2Fg%2F1tf_sf2t?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Donneybrook Medical Centre,1.0,117,google-review-texts/P89016-donneybrook-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-502711427,https://www.donneybrookmediclacentre.nhs.uk,08/03/2024,N,Donneybrook Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/donneybrook-medical-centre/P89016
Clarendon Medical Centre,P89012,SK14 2AQ,"Clarendon Street, Hyde, Cheshire",53.4526,-2.07994,01613685224,http://www.clarendonmc.co.uk,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, The Smithy Surgery",6,1.898,,,,,,,,,,,6801,nhs_monthly_direct,,,,,3.2,34,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Clarendon+Medical+Centre/@53.4526673,-2.0825169,17z/data=!4m8!3m7!1s0x487bb5fcc5e67fd3:0x18eae91ff875ac19!8m2!3d53.4526641!4d-2.0799366!9m1!1b1!16s%2Fg%2F11p0ck7_lx?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Clarendon Medical Centre,1.0,34,google-review-texts/P89012-clarendon-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-562997712,,25/11/2022,N,Clarendon Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/clarendon-medical-centre/P89012
Awburn House Medical Practice,P89004,SK14 6LA,"Mottram Moor, Mottram in Longendale, Hyde, Cheshire",53.4581,-2.01099,01457763263,https://www.awburnhouse.co.uk/,True,,False,,,,,,,,"Gordon Street Medical Centre, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",5,"Gordon Street Medical Centre, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",5,0.659,,,,,,,,,,,6187,nhs_monthly_direct,,,,,4.0,50,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Awburn+House+Surgery/@53.4582845,-2.0133472,17z/data=!4m8!3m7!1s0x487bca2a89f801b7:0x3da7e3012219808a!8m2!3d53.4582813!4d-2.0107669!9m1!1b1!16s%2Fg%2F1hc5pmv6r?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Awburn House Surgery,1.0,50,google-review-texts/P89004-awburn-house-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-545580882,,18/01/2019,N,Awburn House Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/awburn-house-medical-practice/P89004
Grosvenor Medical Centre,P89026,SK15 1RZ,"62 Grosvenor Street, Stalybridge, Cheshire",53.4815,-2.05909,01613034313,http://www.grosvenormedicalcentrestalybridge.nhs.uk,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,1.108,,,,,,,,,,,6289,nhs_monthly_direct,,,,,3.5,36,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Grosvenor+Medical+Centre/@53.4813634,-2.0617421,17z/data=!4m8!3m7!1s0x487bb621da59e02b:0x904a6b97ae92e84!8m2!3d53.4813602!4d-2.0591618!9m1!1b1!16s%2Fg%2F1wc47j4_?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Grosvenor Medical Centre,1.0,36,google-review-texts/P89026-grosvenor-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-570849083,https://www.grosvenormedicalcentrestalybridge.nhs.uk,15/12/2022,N,Grosvenor Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/grosvenor-medical-centre/P89026
Staveleigh Medical Centre,P89007,SK15 2AE,"King Street, Stalybridge, Cheshire",53.4846,-2.05824,01613048009,https://www.staveleighmedicalcentre.co.uk/,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,0.996,,,,,,,,,,,8127,nhs_monthly_direct,,,,,4.5,253,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Staveleigh+Medical+Centre/@53.4842781,-2.0640881,17z/data=!4m12!1m2!2m1!1sStaveleigh+Medical+Centre+SK15+2AE!3m8!1s0x487bb620e24d77bb:0xc307582e1c05a09e!8m2!3d53.4842781!4d-2.0593245!9m1!1b1!15sCiJTdGF2ZWxlaWdoIE1lZGljYWwgQ2VudHJlIFNLMTUgMkFFkgEObWVkaWNhbF9jZW50ZXLgAQA!16s%2Fg%2F1tj1m1kk?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Staveleigh Medical Centre,1.0,253,google-review-texts/P89007-staveleigh-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-537732304,,21/06/2018,N,Staveleigh Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/staveleigh-medical-centre/P89007
St. Andrew's House Surgery,P89023,SK15 2AU,"Stalybridge Resource Centre, The Old Sch,2 Waterloo Rd, Stalybridge, Cheshire",53.4847,-2.05908,01613383181,http://www.standrewshousemedicalcentre.co.uk/,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,0.964,,,,,,,,,,,5957,nhs_monthly_direct,,,,,3.5,67,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/St+Andrews+House+Medical+Centre/@53.4846875,-2.060731,17z/data=!4m12!1m2!2m1!1sSt.+Andrew's+House+Surgery+SK15+2AU!3m8!1s0x487bb6211465b2c1:0xb70b2922abcecaa3!8m2!3d53.4844265!4d-2.0572178!9m1!1b1!15sCiNTdC4gQW5kcmV3J3MgSG91c2UgU3VyZ2VyeSBTSzE1IDJBVVokIiJzdCBhbmRyZXcncyBob3VzZSBzdXJnZXJ5IHNrMTUgMmF1kgEObWVkaWNhbF9jZW50ZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkNNVzl0TVVoM0VBReABAPoBBAgAEEs!16s%2Fg%2F1hc2002s6?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",St Andrews House Medical Centre,1.0,67,google-review-texts/P89023-st-andrews-house-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-1309587927,https://www.standrewshousemedicalcentre.co.uk,26/08/2022,N,St Andrew's House Surgery,,,,https://www.nhs.uk/services/gp-surgery/st-andrew-s-house-surgery/P89023
Lockside Medical Centre,P89005,SK15 2PT,"85 Huddersfield Road, Stalybridge, Cheshire",53.4848,-2.04718,01613037200,https://locksidemedical.co.uk,True,,False,,,,,,,,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,"Ashton GP Service, Gordon Street Medical Centre, Guide Bridge Medical Practice, Hattersley Group Practice, Millbrook Medical Practice, Mossley Medical Practice, The Smithy Surgery",7,0.742,,,,,,,,,,,8382,nhs_monthly_direct,,,,,4.3,93,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Lockside+Medical+Centre/@53.4851232,-2.0494968,17z/data=!4m8!3m7!1s0x487bc9dc40a148d9:0x84e095da701ec23a!8m2!3d53.48512!4d-2.0469165!9m1!1b1!16s%2Fg%2F1tddx9w0?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Lockside Medical Centre,1.0,93,google-review-texts/P89005-lockside-medical-centre.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-545725379,https://www.locksidemedical.co.uk,26/09/2016,N,Lockside Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/lockside-medical-centre/P89005
