practice_name,canonical_code,postcode,street_address,telephone,email,website_url,nhs_profile_url,latitude,longitude,accepting_new_patients,country,nation,source_type,ods_primary_role_id,ods_primary_role_description,ods_active_roles,ods_org_link,last_change_date,registered_patient_count,registered_patient_count_source,registered_patient_count_source_url,registered_patient_count_snapshot,google_maps_query
MCGLONE PRACTICE,S46216,G69 7AD,"BAILLIESTON HEALTH CENTRE, 20 MUIRSIDE ROAD, GLASGOW",01414 717418,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S46216,2023-01-13,13170,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MCGLONE PRACTICE G69 7AD
THE MUIRSIDE MEDICAL PRACTICE,S46305,G69 7AD,"BAILLIESTON HEALTH CENTRE, 20 MUIRSIDE ROAD, GLASGOW",01414 654343,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S46305,2023-01-13,8556,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE MUIRSIDE MEDICAL PRACTICE G69 7AD
JAMIESON MEDICAL PRACTICE,S60054,G69 9DB,"2 CLIFFVALE ROAD, CHRYSTON, GLASGOW",01417 792228,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60054,2022-12-12,15261,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,JAMIESON MEDICAL PRACTICE G69 9DB
OLD MILL SURGERY,S63828,G71 5SU,"VIEWPARK HEALTH CENTRE, 119 BURNHEAD STREET, GLASGOW",01698 815111,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63828,2022-12-12,7995,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,OLD MILL SURGERY G71 5SU
THE WILLOW PRACTICE,S63832,G71 5SU,"VIEWPARK HEALTH CENTRE, 119 BURNHEAD STREET, GLASGOW",01698 813753,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63832,2022-12-12,3173,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE WILLOW PRACTICE G71 5SU
LINCLUDEN MEDICAL CENTRE,S63813,G71 7NE,"82 BELLSHILL ROAD, UDDINGSTON, GLASGOW",01698 813873,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63813,2022-12-12,8920,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LINCLUDEN MEDICAL CENTRE G71 7NE
COMMUNITY PHARMACY VARENICLINE CLINIC,S60021,G71 8BB,"PHARMACY DEPARTMENT, KIRKLANDS HOSPITAL, GLASGOW",01698 858315,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60021,2022-12-12,,,,,COMMUNITY PHARMACY VARENICLINE CLINIC G71 8BB
FLOW NAVIGATION CENTRE PLUS,S65679,G71 8BB,"KIRKLANDS HOSPITAL, FALLSIDE ROAD, GLASGOW",,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65679,2024-10-18,,,,,FLOW NAVIGATION CENTRE PLUS G71 8BB
IP PHARMACIST CONTRACEPTION CLINIC,S60040,G71 8BB,"NHS LANARKSHIRE SEXUAL HEALTH SERVI, PRESCRIBING DEPT, KIRKLANDS HOSP, GLASGOW",01698 858128,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60040,2022-12-12,,,,,IP PHARMACIST CONTRACEPTION CLINIC G71 8BB
LANARKSHIRE FORENSIC MEDICAL SERVICE,S60302,G71 8BB,"KIRKLANDS HOSPITAL, FALLSIDE ROAD, GLASGOW",01555 777480,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60302,2022-12-12,,,,,LANARKSHIRE FORENSIC MEDICAL SERVICE G71 8BB
LANARKSHIRE OPTOMETRIC PRESCRIBING,S60035,G71 8BB,"PHARMACY DEPARTMENT, KIRKLANDS HOSPITAL, GLASGOW",01698 858149,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60035,2022-12-12,,,,,LANARKSHIRE OPTOMETRIC PRESCRIBING G71 8BB
NHS PHARMACY FIRST PLUS (NHS L),S65772,G71 8BB,"KIRKLANDS HOSPITAL, FALLSIDE ROAD, GLASGOW",01698 858128,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65772,2023-01-10,,,,,NHS PHARMACY FIRST PLUS (NHS L) G71 8BB
BOTHWELL MEDICAL CENTRE,S63118,G71 8ET,"3 UDDINGSTON ROAD, BOTHWELL, GLASGOW",01698 852299,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63118,2022-12-12,10393,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BOTHWELL MEDICAL CENTRE G71 8ET
AUCHINRAITH MEDICAL PRACTICE,S63334,G72 0BS,"BLANTYRE HEALTH CENTRE, VICTORIA STREET, GLASGOW",01698 823260,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63334,2022-12-12,5826,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,AUCHINRAITH MEDICAL PRACTICE G72 0BS
CALDERSIDE MEDICAL PRACTICE,S63033,G72 0BS,"BLANTYRE HEALTH CENTRE, 64 VICTORIA STREET, GLASGOW",01698 828868,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63033,2022-12-12,7159,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CALDERSIDE MEDICAL PRACTICE G72 0BS
CHALLENGING PATIENTS SERVICE,S65931,G72 0BS,"C/O BLANTYRE HEALTH CENTRE, VICTORIA STREET, GLASGOW",01698 727539,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65931,2022-12-12,70,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CHALLENGING PATIENTS SERVICE G72 0BS
HAMILTON HOMELESS PROJECT,S63495,G72 0BS,"BLANTYRE HEALTH CENTRE, VICTORIA STREET, GLASGOW",01698 727537,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63495,2022-12-12,,,,,HAMILTON HOMELESS PROJECT G72 0BS
VICTORIA MEDICAL PRACTICE,S63052,G72 0BS,"BLANTYRE HEALTH CENTRE, VICTORIA STREET, GLASGOW",01698 826331,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63052,2022-12-12,5302,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,VICTORIA MEDICAL PRACTICE G72 0BS
NORTH AVENUE SURGERY,S60143,G72 8AT,"18 NORTH AVENUE, CAMBUSLANG, GLASGOW",01416 413037,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60143,2022-12-12,10913,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NORTH AVENUE SURGERY G72 8AT
ARDOCH MEDICAL PRACTICE,S60209,G72 8HA,"ARDOCH MEDICAL CENTRE, 6 ARDOCH GROVE, GLASGOW",01416 411255,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60209,2022-12-12,5579,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ARDOCH MEDICAL PRACTICE G72 8HA
SILVERBANK SURGERY,S60124,G72 8HA,"ARDOCH MEDICAL CENTRE, 6 ARDOCH GROVE, GLASGOW",01416 413827,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60124,2022-12-12,6138,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SILVERBANK SURGERY G72 8HA
THE CRAIGALLIAN AVENUE PRACTICE,S60177,G72 8RW,"11 CRAIGALLIAN AVENUE, CAMBUSLANG, GLASGOW",01416 413129,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60177,2022-12-12,9682,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE CRAIGALLIAN AVENUE PRACTICE G72 8RW
MILL STREET SURGERY,S60158,G73 2LD,"81 MILL STREET, RUTHERGLEN, GLASGOW",01416 476294,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60158,2024-07-18,1793,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MILL STREET SURGERY G73 2LD
DR FRIEL & DR BAGNALL,S60181,G73 2PQ,"RUTHERGLEN HEALTH CENTRE, 130 STONELAW ROAD, GLASGOW",01415 316060,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60181,2023-09-14,3742,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DR FRIEL & DR BAGNALL G73 2PQ
"DRS JORDAN, CANNING & FOY",S60110,G73 2PQ,"RUTHERGLEN PRIMARY CARE CENTRE, 130 STONELAW ROAD, GLASGOW",01416 134757,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60110,2025-05-16,4762,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,"DRS JORDAN, CANNING & FOY G73 2PQ"
OVERTOUN MEDICAL PRACTICE,S60139,G73 2PQ,"RUTHERGLEN HEALTH CENTRE, 130 STONELAW ROAD, GLASGOW",01415 316010,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60139,2022-12-12,4506,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,OVERTOUN MEDICAL PRACTICE G73 2PQ
PARKVIEW PRACTICE,S60196,G73 2PQ,"RUTHERGLEN HEALTH CENTRE, 130 STONELAW ROAD, GLASGOW",01414 731080,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60196,2022-12-12,2504,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,PARKVIEW PRACTICE G73 2PQ
SKYE GLEN MEDICAL PRACTICE,S60105,G73 2PQ,"RUTHERGLEN PRIMARY CARE CENTRE, 130 STONELAW ROAD, GLASGOW",01415 316020,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60105,2022-12-12,4689,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SKYE GLEN MEDICAL PRACTICE G73 2PQ
THE STONELAW PRACTICE,S60092,G73 2PQ,"RUTHERGLEN HEALTH CENTRE, 130 STONELAW ROAD, GLASGOW",01415 316030,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S60092,2022-12-12,13814,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE STONELAW PRACTICE G73 2PQ
CALDERGREEN MEDICAL PRACTICE,S63264,G74 1AD,"HUNTER HEALTH CENTRE, ANDREW STREET, GLASGOW",01355 578030,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63264,2023-05-15,13780,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CALDERGREEN MEDICAL PRACTICE G74 1AD
KILBRYDE MEDICAL PRACTICE,S63283,G74 1AD,"HUNTER HEALTH COMMUNITY CENTRE, ANDREW STREET, GLASGOW",01355 906644,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63283,2022-10-07,3893,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,KILBRYDE MEDICAL PRACTICE G74 1AD
KIRKVIEW MEDICAL PRACTICE,S63245,G74 1AD,"HUNTER COMMUNITY HEALTH CENTRE, ANDREW STREET, GLASGOW",01355 575630,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63245,2022-10-07,7380,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,KIRKVIEW MEDICAL PRACTICE G74 1AD
KITTOCH MEDICAL PRACTICE,S63250,G74 1AD,"HUNTER HEALTH CENTRE, ANDREW STREET, GLASGOW",01355 271080,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63250,2022-12-12,7870,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,KITTOCH MEDICAL PRACTICE G74 1AD
MAVOR MEDICAL PRACTICE,S63231,G74 1AD,"HUNTER HEALTH CENTRE, ANDREW STREET, GLASGOW",01355 573790,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63231,2022-12-12,9959,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MAVOR MEDICAL PRACTICE G74 1AD
CALDERLEA SURGERY,S63508,G74 3BE,"ALISON LEA MEDICAL CENTRE, ALISON LEA, GLASGOW",01355 578009,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63508,2022-10-07,5963,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CALDERLEA SURGERY G74 3BE
STRATHCALDER PRACTICE,S61644,G74 3BE,"ALISON LEA MEDICAL CENTRE, ALISON LEA, GLASGOW",01355 227220,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S61644,2022-11-18,7875,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,STRATHCALDER PRACTICE G74 3BE
THE MURRAY SURGERY,S63301,G75 0RT,"50 THE MURRAY ROAD, EAST KILBRIDE, GLASGOW",01355 225374,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S63301,2022-12-12,14101,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE MURRAY SURGERY G75 0RT
KILBRYDE HOSPICE,S65787,G75 8GJ,"MCGUINNESS WAY, EAST KILBRIDE, GLASGOW",01355 202020,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S65787,2022-11-18,,,,,KILBRYDE HOSPICE G75 8GJ
SHEDDENS MEDICAL PRACTICE,S49197,G76 7BU,"THE SHEDDENS MEDICAL PRACTICE, 5A EAGLESHAM ROAD, GLASGOW",01416 442356,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S49197,2022-11-18,2372,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SHEDDENS MEDICAL PRACTICE G76 7BU
CAROLSIDE MEDICAL CENTRE,S49623,G76 7BX,"1/2 CAROLSIDE GARDENS, CLARKSTON, GLASGOW",01416 443511,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S49623,2022-11-18,8484,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CAROLSIDE MEDICAL CENTRE G76 7BX
DR MASSON & PARTNERS,S49214,G76 7HN,"EASTWOOD HEALTH & CARE CENTRE, DRUMBY CRESCENT, GLASGOW",01416 485858,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S49214,2024-05-20,8342,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DR MASSON & PARTNERS G76 7HN
DRS BOARDMAN & PARTNERS,S49159,G76 7HN,"EASTWOOD HEALTH & CARE CENTRE, DRUMBY CRESCENT, GLASGOW",01416 485857,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S49159,2023-01-13,7409,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DRS BOARDMAN & PARTNERS G76 7HN
EASTWOODMAINS MEDICAL PRACTICE,S49445,G76 7HN,"EASTWOOD HEALTH & CARE CENTRE, DRUMBY CRESCENT, GLASGOW",01417 329996,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S49445,2022-08-24,4802,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,EASTWOODMAINS MEDICAL PRACTICE G76 7HN
