practice_name,canonical_code,postcode,street_address,latitude,longitude,telephone,website_url,accepting_new_patients,gtd_managed,gtd_site_name,gtd_site_url,nearby_to_gtd_anchors,nearby_anchor_count,source_search_centers,source_search_center_count,min_distance_to_gtd_anchor_miles,management_company_name,management_company_source,management_company_confidence,management_company_domain,management_company_group_size,google_review_score,google_review_count,google_review_source_note,google_review_source_url,google_maps_title,google_maps_match_score,google_recent_reviews_captured,google_review_text_file,trustpilot_score,trustpilot_review_count,trustpilot_source_url,nhs_profile_url
Dr A Chaudhry & Dr I Jeet,P87654,M7 1RD,"Great Clowes Street, Salford, Greater Manchester",53.4936,-2.25879,01619830016,http://www.drjeetchaudhry.co.uk/,True,False,,,"City Health Centre, Simpson Medical Practice",2,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Simpson Medical Practice, Swinton supplemental search",5,0.996,,,,,,1.0,1,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Jeet+Dr+I/@53.4976645,-2.3218272,14z/data=!3m1!5s0x487bae33399d6915:0xf911649633f86c1c!4m12!1m2!2m1!1sDr+A+Chaudhry+%26+Dr+I+Jeet+M7+1RD!3m8!1s0x487bae3339134f61:0x8b5662c016962668!8m2!3d53.4976645!4d-2.2837184!9m1!1b1!15sCiBEciBBIENoYXVkaHJ5ICYgRHIgSSBKZWV0IE03IDFSRJIBBmRvY3RvcuABAA!16s%2Fg%2F1tj45fyg?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Jeet Dr I,0.6,1,google-review-texts/P87654-dr-a-chaudhry-and-dr-i-jeet.txt,,,,https://www.nhs.uk/services/gp-surgery/dr-a-chaudhry-and-dr-i-jeet/P87654
Mocha Parade Medical Practice,P87022,M7 3SE,"Willow Tree H L C, 94 Littleton Road, Salford",53.5023,-2.2781,01618392721,https://www.mochaparademedicalpractice.co.uk/,True,False,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Swinton supplemental search, Whitefield supplemental search",5,1.981,,,,,,3.2,18,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Mocha+Parade+Medical+Practice/@53.5029025,-2.2960571,15z/data=!4m12!1m2!2m1!1sMocha+Parade+Medical+Practice+M7+3SE!3m8!1s0x487bb1d6c27c154d:0xc81c37f8f2dc55dc!8m2!3d53.5029025!4d-2.2780327!9m1!1b1!15sCiRNb2NoYSBQYXJhZGUgTWVkaWNhbCBQcmFjdGljZSBNNyAzU0WSARRnZW5lcmFsX3ByYWN0aXRpb25lcuABAA!16s%2Fg%2F1tdb8cz2?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Mocha Parade Medical Practice,1.0,10,google-review-texts/P87022-mocha-parade-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/mocha-parade-medical-practice/P87022
Willow Tree Health Centre,L7V9V,M7 3SE,"94 Littleton Road, Salford",53.5023,-2.2781,,,False,False,,,City Health Centre,1,"City Health Centre, Little Hulton supplemental search, Prestwich supplemental search, Salford Quays supplemental search, Swinton supplemental search, Whitefield supplemental search",6,1.981,,,,,,2.4,77,Google Maps direct search,"https://www.google.com/maps/place/The+Willow+Tree+Healthy+Living+Centre,+94+Littleton+Rd,+Salford+M7+3SE/@53.5028153,-2.2780897,17z/data=!3m1!4b1!4m6!3m5!1s0x487bafd21564d0eb:0x7812cd607a1f4b80!8m2!3d53.5028153!4d-2.2780897!16s%2Fg%2F11c27fm0xd?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",The Willow Tree Healthy Living Centre,0.5,,,,,,https://www.nhs.uk/services/gp-surgery/willow-tree-health-centre/L7V9V
Newbury Green Medical Practice,P87026,M7 4NX,"55 Rigby Street, Salford, Greater Manchester",53.5075,-2.26076,01619830800,http://newburygreenmedical.co.uk/,True,False,,,"City Health Centre, Simpson Medical Practice",2,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Simpson Medical Practice, Swinton supplemental search, Whitefield supplemental search",6,1.864,,,,,,2.8,135,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Newbury+Green+Medical+Practice/@53.5068477,-2.2604675,17z/data=!4m8!3m7!1s0x487bb02dc0797033:0x6f48acb6cdc05365!8m2!3d53.5068477!4d-2.2604675!9m1!1b1!16s%2Fg%2F1yh9vfw1p?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Newbury Green Medical Practice,1.0,10,google-review-texts/P87026-newbury-green-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/newbury-green-medical-practice/P87026
Reut Medical Practice,P87648,M7 4NX,"Newbury Place Health Centre, 55 Rigby Street, Salford",53.5075,-2.26085,01619830300,https://reutmedicalpractice.co.uk/,True,False,,,"City Health Centre, Simpson Medical Practice",2,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Simpson Medical Practice, Swinton supplemental search, Whitefield supplemental search",6,1.865,,,,,,2.0,11,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Reut+Medical+Practice/@53.5069275,-2.2604345,17z/data=!4m8!3m7!1s0x487bb02ec8c8aa0d:0xfbe9ee609f8f512c!8m2!3d53.5069275!4d-2.2604345!9m1!1b1!16s%2Fg%2F11f613rxpm?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Reut Medical Practice,1.0,10,google-review-texts/P87648-reut-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/reut-medical-practice/P87648
New Collegiate Medical Centre,P84030,M8 0DA,"407 Cheetham Hill Road, Cheetham Hill, Manchester, Lancashire",53.5044,-2.23606,01612054364,https://www.collegiatemedical.co.uk/,True,False,,,"Charlestown Medical Practice, City Health Centre, Simpson Medical Practice",3,"Charlestown Medical Practice, City Health Centre, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",5,1.526,,,,,,4.4,762,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/New+Collegiate+Medical+Centre/@53.5044927,-2.2360119,17z/data=!4m8!3m7!1s0x487bb04bdbd84881:0x569feeb2ed205040!8m2!3d53.5044927!4d-2.2360119!9m1!1b1!16s%2Fg%2F11nnjgn73t?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",New Collegiate Medical Centre,1.0,10,google-review-texts/P84030-new-collegiate-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/new-collegiate-medical-centre/P84030
Park View Medical Centre,P84645,M8 4RF,"66 Delaunays Road, Manchester",53.5185,-2.23329,01617955667,http://www.parkviewmedicalcentre.nhs.uk,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,1.482,,,,,,2.2,96,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Park+View+Medical+Centre/@53.5187318,-2.2323752,17z/data=!4m8!3m7!1s0x487bb04251967e1f:0xbd8ee9e32603d3a5!8m2!3d53.5187318!4d-2.2323752!9m1!1b1!16s%2Fg%2F1tvyl9rg?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Park View Medical Centre,1.0,10,google-review-texts/P84645-park-view-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/park-view-medical-centre/P84645
Crumpsall Medical Practice,P84684,M8 5RB,"Delaunays Road, Manchester",53.5179,-2.22949,01617409864,http://www.thejollymedicalcentre.co.uk/,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,1.321,,,,,,3.2,39,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Crumpsall+Medical+Practice/@53.5204558,-2.2276302,17z/data=!4m8!3m7!1s0x487bb17f9d936f1f:0xffd6c9f7899bc8f4!8m2!3d53.5204558!4d-2.2276302!9m1!1b1!16s%2Fg%2F11lc9k0l61?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Crumpsall Medical Practice,1.0,10,google-review-texts/P84684-crumpsall-medical-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/crumpsall-medical-practice/P84684
Cheetham Hill Medical Centre,P84046,M8 8AU,"244 Cheetham Hill Road, Manchester, Lancashire",53.5008,-2.23583,01612776939,https://www.cheethamhillmedicalcentre.co.uk,True,False,,,"Charlestown Medical Practice, City Health Centre, Simpson Medical Practice",3,"Charlestown Medical Practice, City Health Centre, Prestwich supplemental search, Simpson Medical Practice",4,1.284,Cheetham Hill Medical Centre,nhs_website_domain_shared,medium,cheethamhillmedicalcentre.co.uk,2,2.7,336,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Cheetham+Hill+Medical+Centre/@53.5008313,-2.2358136,17z/data=!3m1!5s0x487bb04b17e09b27:0xb07d432cf129bd1c!4m8!3m7!1s0x487bb04b1344ce5d:0x7d241080d7f53414!8m2!3d53.5008313!4d-2.2358136!9m1!1b1!16s%2Fg%2F1w_vmtvq?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Cheetham Hill Medical Centre,1.0,10,google-review-texts/P84046-cheetham-hill-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/cheetham-hill-medical-centre/P84046
Wellfield Medical Centre,P84074,M8 9JT,"53 Crescent Road, Crumpsall, Manchester, Greater Manchester",53.5126,-2.242,0161 740 2213,http://www.wellfieldmedicalcentre.com,True,False,,,"Charlestown Medical Practice, City Health Centre, Simpson Medical Practice",3,"Charlestown Medical Practice, City Health Centre, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",5,1.81,,,,,,1.7,166,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Wellfield+Medical+Centre/@53.5127459,-2.2426167,17z/data=!4m8!3m7!1s0x487bb038636fa42f:0x1a7979ed126df1a4!8m2!3d53.5127459!4d-2.2426167!9m1!1b1!16s%2Fg%2F1jkxpz7w1?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Wellfield Medical Centre,1.0,10,google-review-texts/P84074-wellfield-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/wellfield-medical-centre/P84074
Beacon Medical Centre,P84033,M9 0FN,"156 Victoria Avenue, Blackley, Manchester, Lancashire",53.5343,-2.2192,01617402106,https://www.beaconmedicalcentre.com,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,1.554,,,,,,2.5,57,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Beacon+Medical+Centre/@53.5343326,-2.21912,17z/data=!4m8!3m7!1s0x487bb07d05175481:0xb9da524827c99c75!8m2!3d53.5343326!4d-2.21912!9m1!1b1!16s%2Fg%2F1tfvshmj?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Beacon Medical Centre,1.0,10,google-review-texts/P84033-beacon-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/beacon-medical-centre/P84033
Church View Medical Centre,P84065,M9 4BE,"1 Church Lane, Harpurhey, Manchester, Greater Manchester",53.512,-2.21361,01612713065,https://www.churchviewmedicalcentre.co.uk/,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice",3,0.655,,,,,,4.2,34,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Church+View+Medical+Centre/@53.512119,-2.2135924,17z/data=!4m8!3m7!1s0x487bb1004dde441b:0x75380141111736c6!8m2!3d53.512119!4d-2.2135924!9m1!1b1!16s%2Fg%2F11m6nd8gpc?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Church View Medical Centre,1.0,10,google-review-texts/P84065-church-view-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/church-view-medical-centre/P84065
Willowbank Surgery,P84679,M9 4WH,"1 Willow Bank, Church Lane, Manchester, Greater Manchester",53.51,-2.20913,0161 205 9240,https://willowbanksurgery.co.uk/,True,False,,,"Charlestown Medical Practice, Droylsden Medical Practice, Simpson Medical Practice",3,"Charlestown Medical Practice, Droylsden Medical Practice, Simpson Medical Practice",3,0.534,,,,,,3.4,31,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Willow+Bank+Surgery/@53.5099274,-2.2090551,17z/data=!4m8!3m7!1s0x487ba5851b415459:0x1de7c3c84fd42845!8m2!3d53.5099274!4d-2.2090551!9m1!1b1!16s%2Fg%2F1tmz6h05?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Willow Bank Surgery,,,,,,,https://www.nhs.uk/services/gp-surgery/willowbank-surgery/P84679
Conran Medical Centre,P84040,M9 5BH,"77 Church Lane, Harpurhey, Manchester, Greater Manchester",53.5106,-2.21064,01612052714,http://www.conranmedicalcentre.nhs.uk/,True,False,,,"Charlestown Medical Practice, City Health Centre, Simpson Medical Practice",3,"Charlestown Medical Practice, City Health Centre, Simpson Medical Practice",3,0.569,,,,,,2.8,77,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Conran+Medical+Centre/@53.5105465,-2.2108375,17z/data=!4m8!3m7!1s0x487bb2817fd0deeb:0xf4ba48f05a4c5396!8m2!3d53.5105465!4d-2.2108375!9m1!1b1!16s%2Fg%2F1vc81c20?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Conran Medical Centre,1.0,,,,,,https://www.nhs.uk/services/gp-surgery/conran-medical-centre/P84040
Fernclough Surgery,P84605,M9 5RD,"Tavistock Square, Manchester, Lancashire",53.5059,-2.21614,0161 205 1638,http://www.ferncloughsurgery.co.uk/,True,False,,,"Charlestown Medical Practice, City Health Centre, Droylsden Medical Practice, Simpson Medical Practice",4,"Charlestown Medical Practice, City Health Centre, Droylsden Medical Practice, Simpson Medical Practice",4,0.931,,,,,,3.3,14,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Fernclough+Surgery/@53.5059732,-2.2159276,17z/data=!4m8!3m7!1s0x487bb05612aedc89:0xf4b0aea3c8659536!8m2!3d53.5059732!4d-2.2159276!9m1!1b1!16s%2Fg%2F1tl4ckzz?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Fernclough Surgery,1.0,10,google-review-texts/P84605-fernclough-surgery.txt,,,,https://www.nhs.uk/services/gp-surgery/fernclough-surgery/P84605
The Avenue Medical Centre,P84049,M9 6BA,"51-53 Victoria Avenue, Blackley, Manchester, Lancashire",53.5332,-2.21166,01617209441,http://www.theavenuemcblackley.nhs.uk,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,1.254,,,,,,2.9,142,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Avenue+Medical+Centre/@53.5331252,-2.2115762,17z/data=!4m8!3m7!1s0x487bb0863e8f8159:0xaa4a9bb1e98f6306!8m2!3d53.5331252!4d-2.2115762!9m1!1b1!16s%2Fg%2F1tdykrvk?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",The Avenue Medical Centre,1.0,10,google-review-texts/P84049-the-avenue-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/the-avenue-medical-centre/P84049
Dam Head Medical Centre,P84690,M9 7HD,"1020 Rochdale Road, Blackley, Manchester, Greater Manchester",53.5261,-2.21231,01617209744,http://www.damheadmedicalcentre.co.uk,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,1.022,,,,,,3.5,38,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Damhead+Medical+Centre/@53.5262106,-2.2125562,17z/data=!4m8!3m7!1s0x487bb08bcda1f3c7:0x4cf319647b87ffe0!8m2!3d53.5262106!4d-2.2125562!9m1!1b1!16s%2Fg%2F1hc2pcd39?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Damhead Medical Centre,,10,google-review-texts/P84690-dam-head-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/dam-head-medical-centre/P84690
The Neville Family Centre,P84663,M9 8DX,"25 Old Market Street, Blackley, Manchester, Greater Manchester",53.5224,-2.21736,01617214865,http://www.nevillefmc.com,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,0.984,,,,,,3.2,78,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Neville+Family+Medical+Centre/@53.5226708,-2.217375,17z/data=!4m8!3m7!1s0x487bb06042cd5c57:0xbcb72b403af25681!8m2!3d53.5226708!4d-2.217375!9m1!1b1!16s%2Fg%2F12vrbp4b8?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",The Neville Family Medical Centre,1.0,10,google-review-texts/P84663-the-neville-family-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/the-neville-family-centre/P84663
Valentine Medical Centre,P84019,M9 8PP,"2 Smethurst Street, Blackley, Manchester, Greater Manchester",53.5157,-2.21307,01612415480,http://www.valentinemedicalcentre.co.uk,True,False,,,"Charlestown Medical Practice, Simpson Medical Practice",2,"Charlestown Medical Practice, Prestwich supplemental search, Simpson Medical Practice, Whitefield supplemental search",4,0.629,,,,,,3.2,197,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Valentine+Medical+Centre/@53.5156972,-2.213101,17z/data=!4m8!3m7!1s0x487bb0f673961bb3:0x170f6ae11630a166!8m2!3d53.5156972!4d-2.213101!9m1!1b1!16s%2Fg%2F1tj2bk65?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Valentine Medical Centre,1.0,10,google-review-texts/P84019-valentine-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/valentine-medical-centre/P84019
Jalal Practice,P85601,OL1 1NL,"Integrated Care Centre, New Radcliffe Street, Oldham, Lancashire",53.5438,-2.11693,01612713170,https://www.jalalpractice.nhs.uk/,True,False,,,"Lindley Medical Practice, Mossley Medical Practice",2,"Lindley Medical Practice, Mossley Medical Practice",2,0.0,,,,,,3.3,92,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Jalal+Practice/@53.5436657,-2.1170501,17z/data=!3m1!5s0x487bb77e3916bf0d:0x93f66a947f64144a!4m8!3m7!1s0x487bb77e730fbffd:0x2033a7614eab5ab7!8m2!3d53.5436657!4d-2.1170501!9m1!1b1!16s%2Fg%2F11b67dstc_?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Jalal Practice,1.0,10,google-review-texts/P85601-jalal-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/jalal-practice/P85601
Oldham Family Practice,P85007,OL1 1NL,"1St Floor Integrated C C, New Radcliffe Street, Oldham, Lancashire",53.5438,-2.11693,01612713130,https://www.oldhamfamilypractice.nhs.uk/,True,False,,,"Lindley Medical Practice, Mossley Medical Practice",2,"Lindley Medical Practice, Mossley Medical Practice, Rochdale central supplemental search",3,0.0,,,,,,2.1,38,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Oldham+Family+Practice/@53.5437795,-2.1165894,17z/data=!3m1!5s0x487bb77e3e92cdff:0x7f261233e884be88!4m8!3m7!1s0x487bb77e3eb564ff:0xcd272e8b15831f81!8m2!3d53.5437795!4d-2.1165894!9m1!1b1!16s%2Fg%2F11c6yzvpc3?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Oldham Family Practice,1.0,10,google-review-texts/P85007-oldham-family-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/oldham-family-practice/P85007
Perkins Practice,P85608,OL1 1NL,"Integrated Care Centre, New Radcliffe Street, Oldham, Lancashire",53.5438,-2.11693,01612713140,http://www.drperkinspractice.nhs.uk,True,False,,,"Lindley Medical Practice, Mossley Medical Practice",2,"Lindley Medical Practice, Mossley Medical Practice",2,0.0,,,,,,3.3,34,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Dr+B+Perkins/@53.5437506,-2.1168654,17z/data=!3m1!5s0x487bb77e3916bf0d:0x93f66a947f64144a!4m8!3m7!1s0x487bb77e730fbffd:0xed4dd7a0833a1a4a!8m2!3d53.5437506!4d-2.1168654!9m1!1b1!16s%2Fg%2F1hc547tb4?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Dr B Perkins,0.333,10,google-review-texts/P85608-perkins-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/perkins-practice/P85608
The Chowdhury Practice,P85003,OL1 1NL,"Integrated Care Centre, New Radcliffe Street, Oldham, Lancashire",53.5438,-2.11693,01612713150,https://wwwthechowdhurypractice.co.uk,True,False,,,"Lindley Medical Practice, Mossley Medical Practice",2,"Lindley Medical Practice, Mossley Medical Practice",2,0.0,,,,,,1.9,95,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Dr+M+Chowdhury+-+The+Chowdhury+Practice/@53.5437795,-2.1165894,17z/data=!3m1!5s0x487bb77e3e92cdff:0x7f261233e884be88!4m8!3m7!1s0x487bb77e3eb564ff:0x926ba7ee88e2e638!8m2!3d53.5437795!4d-2.1165894!9m1!1b1!16s%2Fg%2F11g6vf_l59?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Dr M Chowdhury - The Chowdhury Practice,0.333,10,google-review-texts/P85003-the-chowdhury-practice.txt,,,,https://www.nhs.uk/services/gp-surgery/the-chowdhury-practice/P85003
St Mary's Medical Centre,P85002,OL1 3UL,"Rock Street, Oldham, Lancashire",53.5436,-2.10854,01613572260,https://www.stmarymc.co.uk,True,False,,,"Gordon Street Medical Centre, Lindley Medical Practice, Mossley Medical Practice",3,"Gordon Street Medical Centre, Lindley Medical Practice, Mossley Medical Practice",3,0.345,,,,,,2.5,57,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/St+Mary's+Medical+Centre/@53.54372,-2.1086638,17z/data=!4m8!3m7!1s0x487bb780ed4fec95:0x3279452e27c03c54!8m2!3d53.54372!4d-2.1086638!9m1!1b1!16s%2Fg%2F1vpfj2rn?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",St Mary's Medical Centre,1.0,10,google-review-texts/P85002-st-marys-medical-centre.txt,,,,https://www.nhs.uk/services/gp-surgery/st-mary-s-medical-centre/P85002
Moorside Medical Practice,P85606,OL1 4JU,"Moorside Medical Centre, 681 Ripponden Road, Moorside, Oldham, Lancashire",53.5614,-2.07694,01613575250,https://www.moorsidemedicalpractice.co.uk/,True,False,,,"Lindley Medical Practice, Mossley Medical Practice",2,"Lindley Medical Practice, Mossley Medical Practice, Rochdale central supplemental search",3,2.043,,,,,,3.6,54,Google Maps direct search,"https://www.google.com/maps/place/Moorside+Medical+Centre,+Ripponden+Rd,+Moorside,+Oldham+OL1+4JU/@53.56293,-2.0750657,17z/data=!3m1!4b1!4m6!3m5!1s0x487bb812123b7713:0x16b114f005627403!8m2!3d53.56293!4d-2.0750657!16s%2Fg%2F11bw3h5q_g?entry=ttu&g_ep=EgoyMDI2MDMwNS4wIKXMDSoASAFQAw%3D%3D",Moorside Medical Centre,1.0,,,,,,https://www.nhs.uk/services/gp-surgery/moorside-medical-practice/P85606
